,Unnamed: 0,Item Name,Date,Average Price
956,956,Blood rune,2023-02-22 13:25:00,198.4323604120241
957,957,Blood rune,2023-02-22 13:30:00,198.4871174386793
958,958,Blood rune,2023-02-22 13:35:00,198.85258480667625
959,959,Blood rune,2023-02-22 13:40:00,198.3998183919925
960,960,Blood rune,2023-02-22 13:45:00,197.4647976205618
961,961,Blood rune,2023-02-22 13:50:00,199.8720912805859
962,962,Blood rune,2023-02-22 13:55:00,199.0
963,963,Blood rune,2023-02-22 14:00:00,200.00335617008292
964,964,Blood rune,2023-02-22 14:05:00,199.79970079076725
965,965,Blood rune,2023-02-22 14:10:00,198.43686279494145
966,966,Blood rune,2023-02-22 14:15:00,199.3137704879839
967,967,Blood rune,2023-02-22 14:20:00,199.8206451893964
968,968,Blood rune,2023-02-22 14:25:00,198.6825544808297
969,969,Blood rune,2023-02-22 14:30:00,198.8635930465644
970,970,Blood rune,2023-02-22 14:35:00,198.65435843333773
971,971,Blood rune,2023-02-22 14:40:00,198.49739613470663
972,972,Blood rune,2023-02-22 14:45:00,197.70376428919545
973,973,Blood rune,2023-02-22 14:50:00,198.70280698910992
974,974,Blood rune,2023-02-22 14:55:00,197.62561929897672
975,975,Blood rune,2023-02-22 15:00:00,198.68541787119
976,976,Blood rune,2023-02-22 15:05:00,199.4331194889089
977,977,Blood rune,2023-02-22 15:10:00,199.61056528109816
978,978,Blood rune,2023-02-22 15:15:00,199.3456792568678
979,979,Blood rune,2023-02-22 15:20:00,198.13899629575675
980,980,Blood rune,2023-02-22 15:25:00,199.7323050054653
981,981,Blood rune,2023-02-22 15:30:00,199.0
982,982,Blood rune,2023-02-22 15:35:00,198.5726260597188
983,983,Blood rune,2023-02-22 15:40:00,199.7081551791701
984,984,Blood rune,2023-02-22 15:45:00,199.93293019626677
985,985,Blood rune,2023-02-22 15:50:00,199.8456865878167
986,986,Blood rune,2023-02-22 15:55:00,199.4624510738405
987,987,Blood rune,2023-02-22 16:00:00,199.2885711571347
988,988,Blood rune,2023-02-22 16:05:00,199.96852341309665
989,989,Blood rune,2023-02-22 16:10:00,199.72859911329223
990,990,Blood rune,2023-02-22 16:15:00,199.0
991,991,Blood rune,2023-02-22 16:20:00,200.10104436011957
992,992,Blood rune,2023-02-22 16:25:00,199.04212649652675
993,993,Blood rune,2023-02-22 16:30:00,198.58704842428895
994,994,Blood rune,2023-02-22 16:35:00,200.08068735193476
995,995,Blood rune,2023-02-22 16:40:00,200.5591386947009
996,996,Blood rune,2023-02-22 16:45:00,199.32251261036572
997,997,Blood rune,2023-02-22 16:50:00,199.8918204090724
998,998,Blood rune,2023-02-22 16:55:00,199.51390265905655
999,999,Blood rune,2023-02-22 17:00:00,199.78771927776933
1000,1000,Blood rune,2023-02-22 17:05:00,199.56998050682265
1001,1001,Blood rune,2023-02-22 17:10:00,198.10912683530535
1002,1002,Blood rune,2023-02-22 17:15:00,200.0
1003,1003,Blood rune,2023-02-22 17:20:00,199.62525033954103
1004,1004,Blood rune,2023-02-22 17:25:00,199.0
1005,1005,Blood rune,2023-02-22 17:30:00,199.71844197702293
1006,1006,Blood rune,2023-02-22 17:35:00,199.47030993665564
1007,1007,Blood rune,2023-02-22 17:40:00,199.39792653439764
1008,1008,Blood rune,2023-02-22 17:45:00,198.75501799768165
1009,1009,Blood rune,2023-02-22 17:50:00,199.0
1010,1010,Blood rune,2023-02-22 17:55:00,198.62067627685624
1011,1011,Blood rune,2023-02-22 18:00:00,198.0
1012,1012,Blood rune,2023-02-22 18:05:00,198.1663235055404
1013,1013,Blood rune,2023-02-22 18:10:00,198.33173865709855
1014,1014,Blood rune,2023-02-22 18:15:00,198.8204127139814
1015,1015,Blood rune,2023-02-22 18:20:00,198.49378611572865
1016,1016,Blood rune,2023-02-22 18:25:00,198.6037021116544
1017,1017,Blood rune,2023-02-22 18:30:00,197.9273454800816
1018,1018,Blood rune,2023-02-22 18:35:00,198.63013522923
1019,1019,Blood rune,2023-02-22 18:40:00,198.5356007005697
1020,1020,Blood rune,2023-02-22 18:45:00,198.8034561652415
1021,1021,Blood rune,2023-02-22 18:50:00,200.2296302937541
1022,1022,Blood rune,2023-02-22 18:55:00,200.13201761930048
1023,1023,Blood rune,2023-02-22 19:00:00,200.40154920654075
1024,1024,Blood rune,2023-02-22 19:05:00,198.7726545309062
1025,1025,Blood rune,2023-02-22 19:10:00,199.04504259715264
1026,1026,Blood rune,2023-02-22 19:15:00,199.0
1027,1027,Blood rune,2023-02-22 19:20:00,199.974449227308
1028,1028,Blood rune,2023-02-22 19:25:00,199.8104021807376
1029,1029,Blood rune,2023-02-22 19:30:00,198.0
1030,1030,Blood rune,2023-02-22 19:35:00,198.76095443762435
1031,1031,Blood rune,2023-02-22 19:40:00,200.33936597005533
1032,1032,Blood rune,2023-02-22 19:45:00,199.07701185874637
1033,1033,Blood rune,2023-02-22 19:50:00,200.3166779135487
1034,1034,Blood rune,2023-02-22 19:55:00,199.5510209674136
1035,1035,Blood rune,2023-02-22 20:00:00,198.43582155618935
1036,1036,Blood rune,2023-02-22 20:05:00,199.00000000000003
1037,1037,Blood rune,2023-02-22 20:10:00,198.27112182890187
1038,1038,Blood rune,2023-02-22 20:15:00,198.548469172628
1039,1039,Blood rune,2023-02-22 20:20:00,199.28735434893483
1040,1040,Blood rune,2023-02-22 20:25:00,197.96178089584456
1041,1041,Blood rune,2023-02-22 20:30:00,198.696515490192
1042,1042,Blood rune,2023-02-22 20:35:00,199.01923226418324
1043,1043,Blood rune,2023-02-22 20:40:00,198.67188964887532
1044,1044,Blood rune,2023-02-22 20:45:00,198.19920054484027
1045,1045,Blood rune,2023-02-22 20:50:00,198.59932335288343
1046,1046,Blood rune,2023-02-22 20:55:00,199.38277976241983
1047,1047,Blood rune,2023-02-22 21:00:00,199.34037189219305
1048,1048,Blood rune,2023-02-22 21:05:00,199.61192709966315
1049,1049,Blood rune,2023-02-22 21:10:00,199.787227719951
1050,1050,Blood rune,2023-02-22 21:15:00,199.60644109024696
1051,1051,Blood rune,2023-02-22 21:20:00,199.0
1052,1052,Blood rune,2023-02-22 21:25:00,198.0
1053,1053,Blood rune,2023-02-22 21:30:00,199.6983247005504
1054,1054,Blood rune,2023-02-22 21:35:00,200.47175949634004
1055,1055,Blood rune,2023-02-22 21:40:00,200.0
1056,1056,Blood rune,2023-02-22 21:45:00,200.2746147247434
1057,1057,Blood rune,2023-02-22 21:50:00,198.7797803697729
1058,1058,Blood rune,2023-02-22 21:55:00,200.0
1059,1059,Blood rune,2023-02-22 22:00:00,199.57669918763264
1060,1060,Blood rune,2023-02-22 22:05:00,199.50765496190544
1061,1061,Blood rune,2023-02-22 22:10:00,199.2718737193166
1062,1062,Blood rune,2023-02-22 22:15:00,198.46637027539305
1063,1063,Blood rune,2023-02-22 22:20:00,199.76416430001592
1064,1064,Blood rune,2023-02-22 22:25:00,198.58123822905145
1065,1065,Blood rune,2023-02-22 22:30:00,198.79828802173463
1066,1066,Blood rune,2023-02-22 22:35:00,198.83482317016697
1067,1067,Blood rune,2023-02-22 22:40:00,199.64879233157632
1068,1068,Blood rune,2023-02-22 22:45:00,199.5881351087397
1069,1069,Blood rune,2023-02-22 22:50:00,199.48906045983537
1070,1070,Blood rune,2023-02-22 22:55:00,199.0
1071,1071,Blood rune,2023-02-22 23:00:00,199.52893193514828
1072,1072,Blood rune,2023-02-22 23:05:00,199.5076173456925
1073,1073,Blood rune,2023-02-22 23:10:00,199.689741259165
1074,1074,Blood rune,2023-02-22 23:15:00,198.68752355231757
1075,1075,Blood rune,2023-02-22 23:20:00,199.41983822930865
1076,1076,Blood rune,2023-02-22 23:25:00,200.80540445692225
1077,1077,Blood rune,2023-02-22 23:30:00,200.16134619956756
1078,1078,Blood rune,2023-02-22 23:35:00,200.52453078696084
1079,1079,Blood rune,2023-02-22 23:40:00,200.63367387667407
1080,1080,Blood rune,2023-02-22 23:45:00,200.5493609213833
1081,1081,Blood rune,2023-02-22 23:50:00,200.56865136411744
1082,1082,Blood rune,2023-02-22 23:55:00,200.7483349771549
1083,1083,Blood rune,2023-02-23 00:00:00,200.81057330632825
1084,1084,Blood rune,2023-02-23 00:05:00,200.70281460451045
1085,1085,Blood rune,2023-02-23 00:10:00,198.70772740846405
1086,1086,Blood rune,2023-02-23 00:15:00,200.62744860003693
1087,1087,Blood rune,2023-02-23 00:20:00,199.60841901859283
1088,1088,Blood rune,2023-02-23 00:25:00,200.6629585018863
1089,1089,Blood rune,2023-02-23 00:30:00,201.3868965001371
1090,1090,Blood rune,2023-02-23 00:35:00,199.12494206244455
1091,1091,Blood rune,2023-02-23 00:40:00,200.4289291823469
1092,1092,Blood rune,2023-02-23 00:45:00,199.5141931005417
1093,1093,Blood rune,2023-02-23 00:50:00,199.6613430502255
1094,1094,Blood rune,2023-02-23 00:55:00,198.7587208167409
747,747,Blood rune,2023-02-23 01:00:00,198.6740068387832
748,748,Blood rune,2023-02-23 01:05:00,198.49110985582087
749,749,Blood rune,2023-02-23 01:10:00,198.3008582244348
750,750,Blood rune,2023-02-23 01:15:00,198.4264620811573
751,751,Blood rune,2023-02-23 01:20:00,198.81016086972488
752,752,Blood rune,2023-02-23 01:25:00,200.71454890016207
753,753,Blood rune,2023-02-23 01:30:00,200.13362549208944
754,754,Blood rune,2023-02-23 01:35:00,200.0
755,755,Blood rune,2023-02-23 01:40:00,198.0
756,756,Blood rune,2023-02-23 01:45:00,198.8539446512684
757,757,Blood rune,2023-02-23 01:50:00,200.19729755630087
758,758,Blood rune,2023-02-23 01:55:00,199.3651604583106
759,759,Blood rune,2023-02-23 02:00:00,200.3086400347654
760,760,Blood rune,2023-02-23 02:05:00,199.9961644166591
761,761,Blood rune,2023-02-23 02:10:00,199.72005471243403
762,762,Blood rune,2023-02-23 02:15:00,198.27860227149023
763,763,Blood rune,2023-02-23 02:20:00,199.0
764,764,Blood rune,2023-02-23 02:25:00,200.39632550363905
765,765,Blood rune,2023-02-23 02:30:00,200.5049693422656
766,766,Blood rune,2023-02-23 02:35:00,201.3912853895991
767,767,Blood rune,2023-02-23 02:40:00,199.3630753685426
768,768,Blood rune,2023-02-23 02:45:00,199.5043464961155
769,769,Blood rune,2023-02-23 02:50:00,198.69282321392612
770,770,Blood rune,2023-02-23 02:55:00,198.3787706068046
771,771,Blood rune,2023-02-23 03:00:00,199.23620803253252
772,772,Blood rune,2023-02-23 03:05:00,199.7469668552573
773,773,Blood rune,2023-02-23 03:10:00,198.3861472533013
774,774,Blood rune,2023-02-23 03:15:00,198.7206592419191
775,775,Blood rune,2023-02-23 03:20:00,198.89352294284612
776,776,Blood rune,2023-02-23 03:25:00,198.09066032336528
777,777,Blood rune,2023-02-23 03:30:00,197.94456688918137
778,778,Blood rune,2023-02-23 03:35:00,197.80324867689643
779,779,Blood rune,2023-02-23 03:40:00,198.74631760562372
780,780,Blood rune,2023-02-23 03:45:00,199.5080670882596
781,781,Blood rune,2023-02-23 03:50:00,201.30655866213743
782,782,Blood rune,2023-02-23 03:55:00,200.78221971248377
783,783,Blood rune,2023-02-23 04:00:00,200.0939636647783
784,784,Blood rune,2023-02-23 04:05:00,199.3087812633768
785,785,Blood rune,2023-02-23 04:10:00,199.17222419167533
786,786,Blood rune,2023-02-23 04:15:00,199.17336554822927
787,787,Blood rune,2023-02-23 04:20:00,198.0741577749439
788,788,Blood rune,2023-02-23 04:25:00,199.352082286525
789,789,Blood rune,2023-02-23 04:30:00,198.6127786554327
790,790,Blood rune,2023-02-23 04:35:00,199.2833967241069
791,791,Blood rune,2023-02-23 04:40:00,198.9285309520696
792,792,Blood rune,2023-02-23 04:45:00,199.77747877575828
793,793,Blood rune,2023-02-23 04:50:00,198.6814407970367
794,794,Blood rune,2023-02-23 04:55:00,199.5635832769956
795,795,Blood rune,2023-02-23 05:00:00,197.41831367488476
796,796,Blood rune,2023-02-23 05:05:00,200.2442313289078
797,797,Blood rune,2023-02-23 05:10:00,201.15455170610284
798,798,Blood rune,2023-02-23 05:15:00,200.82216236096335
799,799,Blood rune,2023-02-23 05:20:00,200.8766099321012
800,800,Blood rune,2023-02-23 05:25:00,200.44240797702227
801,801,Blood rune,2023-02-23 05:30:00,199.72395021500915
802,802,Blood rune,2023-02-23 05:35:00,200.0310737787272
803,803,Blood rune,2023-02-23 05:40:00,199.82990406205343
804,804,Blood rune,2023-02-23 05:45:00,200.751524230185
805,805,Blood rune,2023-02-23 05:50:00,200.5589338259696
806,806,Blood rune,2023-02-23 05:55:00,199.71563767852663
807,807,Blood rune,2023-02-23 06:00:00,199.97670027718635
808,808,Blood rune,2023-02-23 06:05:00,200.27522624085
809,809,Blood rune,2023-02-23 06:10:00,201.23414975169956
810,810,Blood rune,2023-02-23 06:15:00,201.20567361826977
811,811,Blood rune,2023-02-23 06:20:00,201.57413361303168
812,812,Blood rune,2023-02-23 06:25:00,201.2743116858329
813,813,Blood rune,2023-02-23 06:30:00,201.6117634032376
814,814,Blood rune,2023-02-23 06:35:00,200.9097278687957
815,815,Blood rune,2023-02-23 06:40:00,201.19490087873208
816,816,Blood rune,2023-02-23 06:45:00,201.36205572412405
817,817,Blood rune,2023-02-23 06:50:00,200.8086111477929
818,818,Blood rune,2023-02-23 06:55:00,200.04616507915435
819,819,Blood rune,2023-02-23 07:00:00,199.45152864605635
820,820,Blood rune,2023-02-23 07:05:00,199.92781845980528
821,821,Blood rune,2023-02-23 07:10:00,199.72647201807317
822,822,Blood rune,2023-02-23 07:15:00,199.16814772913887
823,823,Blood rune,2023-02-23 07:20:00,199.41889936556905
824,824,Blood rune,2023-02-23 07:25:00,199.9031750862244
825,825,Blood rune,2023-02-23 07:30:00,200.0
826,826,Blood rune,2023-02-23 07:35:00,199.7105509440104
827,827,Blood rune,2023-02-23 07:40:00,198.4992760730466
828,828,Blood rune,2023-02-23 07:45:00,199.45954337899545
829,829,Blood rune,2023-02-23 07:50:00,199.37157478483368
830,830,Blood rune,2023-02-23 07:55:00,199.4131118270388
831,831,Blood rune,2023-02-23 08:00:00,199.56089248459176
832,832,Blood rune,2023-02-23 08:05:00,199.12525898567696
833,833,Blood rune,2023-02-23 08:10:00,199.85901749947288
834,834,Blood rune,2023-02-23 08:15:00,199.45334279686915
835,835,Blood rune,2023-02-23 08:20:00,199.4591176939003
836,836,Blood rune,2023-02-23 08:25:00,199.93159906440755
837,837,Blood rune,2023-02-23 08:30:00,199.94226089648237
838,838,Blood rune,2023-02-23 08:35:00,199.88439510712016
839,839,Blood rune,2023-02-23 08:40:00,198.73893876457188
840,840,Blood rune,2023-02-23 08:45:00,199.69410380413663
841,841,Blood rune,2023-02-23 08:50:00,199.32939258051368
842,842,Blood rune,2023-02-23 08:55:00,199.4959715423672
843,843,Blood rune,2023-02-23 09:00:00,199.61306879873655
844,844,Blood rune,2023-02-23 09:05:00,198.87371391777293
845,845,Blood rune,2023-02-23 09:10:00,199.6201096997138
846,846,Blood rune,2023-02-23 09:15:00,198.6439301664637
847,847,Blood rune,2023-02-23 09:20:00,199.6506263197168
848,848,Blood rune,2023-02-23 09:25:00,199.69702559749248
849,849,Blood rune,2023-02-23 09:30:00,199.48533770120133
850,850,Blood rune,2023-02-23 09:35:00,198.1631673533795
851,851,Blood rune,2023-02-23 09:40:00,198.2855671405389
852,852,Blood rune,2023-02-23 09:45:00,199.61582178860223
853,853,Blood rune,2023-02-23 09:50:00,198.8667413690392
854,854,Blood rune,2023-02-23 09:55:00,199.37292551818032
855,855,Blood rune,2023-02-23 10:00:00,199.75437514022883
856,856,Blood rune,2023-02-23 10:05:00,199.24403042347024
857,857,Blood rune,2023-02-23 10:10:00,199.3811134190514
858,858,Blood rune,2023-02-23 10:15:00,199.3950922236446
859,859,Blood rune,2023-02-23 10:20:00,198.8238585273254
860,860,Blood rune,2023-02-23 10:25:00,198.97161096117915
861,861,Blood rune,2023-02-23 10:30:00,200.2824687650269
862,862,Blood rune,2023-02-23 10:35:00,199.13167828642392
863,863,Blood rune,2023-02-23 10:40:00,198.0
864,864,Blood rune,2023-02-23 10:45:00,197.91468874187095
865,865,Blood rune,2023-02-23 10:50:00,197.6023857684592
866,866,Blood rune,2023-02-23 10:55:00,197.8475160079488
867,867,Blood rune,2023-02-23 11:00:00,199.12359318210295
868,868,Blood rune,2023-02-23 11:05:00,197.96879027653156
869,869,Blood rune,2023-02-23 11:10:00,198.0
870,870,Blood rune,2023-02-23 11:15:00,200.0
871,871,Blood rune,2023-02-23 11:20:00,200.4986047369756
872,872,Blood rune,2023-02-23 11:25:00,199.8478834864189
873,873,Blood rune,2023-02-23 11:30:00,199.809200226886
874,874,Blood rune,2023-02-23 11:35:00,199.24419107729116
875,875,Blood rune,2023-02-23 11:40:00,200.9409064830752
876,876,Blood rune,2023-02-23 11:45:00,200.19654653672572
877,877,Blood rune,2023-02-23 11:50:00,199.34865374569472
878,878,Blood rune,2023-02-23 11:55:00,200.3123186844156
879,879,Blood rune,2023-02-23 12:00:00,200.01415684342192
880,880,Blood rune,2023-02-23 12:05:00,201.43911951418548
881,881,Blood rune,2023-02-23 12:10:00,201.4166371732035
882,882,Blood rune,2023-02-23 12:15:00,200.6812662689366
883,883,Blood rune,2023-02-23 12:20:00,199.71600620318745
884,884,Blood rune,2023-02-23 12:25:00,199.8293744544661
885,885,Blood rune,2023-02-23 12:30:00,200.0140177359683
886,886,Blood rune,2023-02-23 12:35:00,200.2991482198226
887,887,Blood rune,2023-02-23 12:40:00,200.06131974360216
888,888,Blood rune,2023-02-23 12:45:00,201.67252579289263
889,889,Blood rune,2023-02-23 12:50:00,200.5635315335009
890,890,Blood rune,2023-02-23 12:55:00,200.91000595692088
891,891,Blood rune,2023-02-23 13:00:00,200.19395134228188
892,892,Blood rune,2023-02-23 13:05:00,201.5627013575666
893,893,Blood rune,2023-02-23 13:10:00,200.6077295336217
894,894,Blood rune,2023-02-23 13:15:00,200.64037358479237
895,895,Blood rune,2023-02-23 13:20:00,199.7593787665729
896,896,Blood rune,2023-02-23 13:25:00,199.6049691078695
897,897,Blood rune,2023-02-23 13:30:00,200.64962284297175
898,898,Blood rune,2023-02-23 13:35:00,200.52061500803185
899,899,Blood rune,2023-02-23 13:40:00,199.09615632974248
900,900,Blood rune,2023-02-23 13:45:00,200.29637913083715
901,901,Blood rune,2023-02-23 13:50:00,199.83948930311152
902,902,Blood rune,2023-02-23 13:55:00,198.98644013649897
903,903,Blood rune,2023-02-23 14:00:00,199.69586019780024
904,904,Blood rune,2023-02-23 14:05:00,200.50047899807623
905,905,Blood rune,2023-02-23 14:10:00,199.3084764048288
906,906,Blood rune,2023-02-23 14:15:00,199.53791879890477
907,907,Blood rune,2023-02-23 14:20:00,199.68252026415743
908,908,Blood rune,2023-02-23 14:25:00,198.95870867492792
909,909,Blood rune,2023-02-23 14:30:00,199.63164657954007
910,910,Blood rune,2023-02-23 14:35:00,199.52995430556257
911,911,Blood rune,2023-02-23 14:40:00,199.6881333483275
912,912,Blood rune,2023-02-23 14:45:00,200.6582571854564
913,913,Blood rune,2023-02-23 14:50:00,200.3564103753886
914,914,Blood rune,2023-02-23 14:55:00,200.1964359056268
915,915,Blood rune,2023-02-23 15:00:00,199.58832208648855
916,916,Blood rune,2023-02-23 15:05:00,199.88782956419584
917,917,Blood rune,2023-02-23 15:10:00,199.83852098587403
918,918,Blood rune,2023-02-23 15:15:00,199.4132008440847
919,919,Blood rune,2023-02-23 15:20:00,200.0789880016432
920,920,Blood rune,2023-02-23 15:25:00,198.0
921,921,Blood rune,2023-02-23 15:30:00,199.86124998556733
922,922,Blood rune,2023-02-23 15:35:00,200.222449280792
923,923,Blood rune,2023-02-23 15:40:00,199.13887121694088
924,924,Blood rune,2023-02-23 15:45:00,199.55704456909177
925,925,Blood rune,2023-02-23 15:50:00,199.16941267527932
926,926,Blood rune,2023-02-23 15:55:00,201.10378847671663
927,927,Blood rune,2023-02-23 16:00:00,200.77551605691457
928,928,Blood rune,2023-02-23 16:05:00,199.86738914428005
929,929,Blood rune,2023-02-23 16:10:00,200.6813766759232
930,930,Blood rune,2023-02-23 16:15:00,200.57197400071647
931,931,Blood rune,2023-02-23 16:20:00,201.6367362709359
932,932,Blood rune,2023-02-23 16:25:00,200.5954826749299
933,933,Blood rune,2023-02-23 16:30:00,200.0
934,934,Blood rune,2023-02-23 16:35:00,200.84994564051743
935,935,Blood rune,2023-02-23 16:40:00,199.9677335828001
936,936,Blood rune,2023-02-23 16:45:00,200.00000000000003
937,937,Blood rune,2023-02-23 16:50:00,200.0
938,938,Blood rune,2023-02-23 16:55:00,199.11598962112944
939,939,Blood rune,2023-02-23 17:00:00,199.29203555200309
940,940,Blood rune,2023-02-23 17:05:00,199.80175935356067
941,941,Blood rune,2023-02-23 17:10:00,198.68353279533352
942,942,Blood rune,2023-02-23 17:15:00,199.8202944980207
943,943,Blood rune,2023-02-23 17:20:00,198.71766391607497
944,944,Blood rune,2023-02-23 17:25:00,199.23320382829525
945,945,Blood rune,2023-02-23 17:30:00,200.89060254550205
946,946,Blood rune,2023-02-23 17:35:00,200.5524502866332
947,947,Blood rune,2023-02-23 17:40:00,199.6053198140725
948,948,Blood rune,2023-02-23 17:45:00,199.66104039723135
949,949,Blood rune,2023-02-23 17:50:00,199.6939773698845
950,950,Blood rune,2023-02-23 17:55:00,199.6006192991237
951,951,Blood rune,2023-02-23 18:00:00,199.3944030730538
952,952,Blood rune,2023-02-23 18:05:00,199.2601843709908
953,953,Blood rune,2023-02-23 18:10:00,199.6705839202239
954,954,Blood rune,2023-02-23 18:15:00,198.8649197328523
955,955,Blood rune,2023-02-23 18:20:00,199.3846042629387
956,956,Blood rune,2023-02-23 18:25:00,199.61117825495015
957,957,Blood rune,2023-02-23 18:30:00,199.7452192772089
958,958,Blood rune,2023-02-23 18:35:00,200.02298619102413
959,959,Blood rune,2023-02-23 18:40:00,199.4096060015241
960,960,Blood rune,2023-02-23 18:45:00,199.1942718615724
961,961,Blood rune,2023-02-23 18:50:00,199.38197229687825
962,962,Blood rune,2023-02-23 18:55:00,199.0465999695292
963,963,Blood rune,2023-02-23 19:00:00,199.39929882677703
964,964,Blood rune,2023-02-23 19:05:00,200.21942014338504
965,965,Blood rune,2023-02-23 19:10:00,199.5481577893472
966,966,Blood rune,2023-02-23 19:15:00,198.5847452387501
967,967,Blood rune,2023-02-23 19:20:00,198.34351496154204
968,968,Blood rune,2023-02-23 19:25:00,198.50902373601903
969,969,Blood rune,2023-02-23 19:30:00,199.2387320175349
970,970,Blood rune,2023-02-23 19:35:00,198.36300402078672
971,971,Blood rune,2023-02-23 19:40:00,197.76727509501836
972,972,Blood rune,2023-02-23 19:45:00,199.0373036001978
973,973,Blood rune,2023-02-23 19:50:00,198.45448076428104
974,974,Blood rune,2023-02-23 19:55:00,198.6939125328188
975,975,Blood rune,2023-02-23 20:00:00,198.72672488452653
976,976,Blood rune,2023-02-23 20:05:00,198.47897976114683
977,977,Blood rune,2023-02-23 20:10:00,198.70125782960736
978,978,Blood rune,2023-02-23 20:15:00,197.95243706523064
979,979,Blood rune,2023-02-23 20:20:00,197.8822122502904
980,980,Blood rune,2023-02-23 20:25:00,197.6650642057676
981,981,Blood rune,2023-02-23 20:30:00,198.78582856568465
982,982,Blood rune,2023-02-23 20:35:00,198.5645548987445
983,983,Blood rune,2023-02-23 20:40:00,200.0
984,984,Blood rune,2023-02-23 20:45:00,200.0191390834227
985,985,Blood rune,2023-02-23 20:50:00,197.48074415514307
986,986,Blood rune,2023-02-23 20:55:00,199.4140914411208
987,987,Blood rune,2023-02-23 21:00:00,200.55938346343797
988,988,Blood rune,2023-02-23 21:05:00,200.35706540668068
989,989,Blood rune,2023-02-23 21:10:00,199.35929667802537
990,990,Blood rune,2023-02-23 21:15:00,199.6703161808532
991,991,Blood rune,2023-02-23 21:20:00,199.95535574789864
992,992,Blood rune,2023-02-23 21:25:00,198.7076755125526
993,993,Blood rune,2023-02-23 21:30:00,199.61205399984905
994,994,Blood rune,2023-02-23 21:35:00,199.7237442245301
995,995,Blood rune,2023-02-23 21:40:00,199.6749107021748
996,996,Blood rune,2023-02-23 21:45:00,199.78659829365483
997,997,Blood rune,2023-02-23 21:50:00,199.569608670616
998,998,Blood rune,2023-02-23 21:55:00,199.05400628954783
999,999,Blood rune,2023-02-23 22:00:00,199.15922770715943
1000,1000,Blood rune,2023-02-23 22:05:00,198.56823326897205
1001,1001,Blood rune,2023-02-23 22:10:00,200.02734617585816
1002,1002,Blood rune,2023-02-23 22:15:00,199.62857299696515
1003,1003,Blood rune,2023-02-23 22:20:00,199.4805487039681
1004,1004,Blood rune,2023-02-23 22:25:00,199.75934919176555
1005,1005,Blood rune,2023-02-23 22:30:00,199.44411938590636
1006,1006,Blood rune,2023-02-23 22:35:00,200.20243465973255
1007,1007,Blood rune,2023-02-23 22:40:00,200.0104270086307
1008,1008,Blood rune,2023-02-23 22:45:00,200.5610678501292
1009,1009,Blood rune,2023-02-23 22:50:00,200.14208850334907
1010,1010,Blood rune,2023-02-23 22:55:00,199.822315576666
1011,1011,Blood rune,2023-02-23 23:00:00,198.98028218694884
1012,1012,Blood rune,2023-02-23 23:05:00,199.5172807351263
1013,1013,Blood rune,2023-02-23 23:10:00,199.7484032526911
1014,1014,Blood rune,2023-02-23 23:15:00,199.0
1015,1015,Blood rune,2023-02-23 23:20:00,199.8252087626071
1016,1016,Blood rune,2023-02-23 23:25:00,199.7043480839957
1017,1017,Blood rune,2023-02-23 23:30:00,200.3799475112538
1018,1018,Blood rune,2023-02-23 23:35:00,199.4010252257061
1019,1019,Blood rune,2023-02-23 23:40:00,198.4509579864037
1020,1020,Blood rune,2023-02-23 23:45:00,198.92738911662428
1021,1021,Blood rune,2023-02-23 23:50:00,199.78246790137484
1022,1022,Blood rune,2023-02-23 23:55:00,199.61637394694932
1023,1023,Blood rune,2023-02-24 00:00:00,198.54977412152573
1024,1024,Blood rune,2023-02-24 00:05:00,199.8102757822565
1025,1025,Blood rune,2023-02-24 00:10:00,199.51288873861623
1026,1026,Blood rune,2023-02-24 00:15:00,198.1025603907884
1027,1027,Blood rune,2023-02-24 00:20:00,199.18986939573
1028,1028,Blood rune,2023-02-24 00:25:00,199.48529999260197
1029,1029,Blood rune,2023-02-24 00:30:00,199.00369879368057
1030,1030,Blood rune,2023-02-24 00:35:00,199.8014330430162
1031,1031,Blood rune,2023-02-24 00:40:00,199.89547115939536
1032,1032,Blood rune,2023-02-24 00:45:00,200.1500528046229
1033,1033,Blood rune,2023-02-24 00:50:00,197.41036079045065
1034,1034,Blood rune,2023-02-24 00:55:00,199.77714916777228
1035,1035,Blood rune,2023-02-24 01:00:00,199.5299624366592
1036,1036,Blood rune,2023-02-24 01:05:00,197.48238124743503
1037,1037,Blood rune,2023-02-24 01:10:00,199.1099602732628
1038,1038,Blood rune,2023-02-24 01:15:00,199.6061797828217
1039,1039,Blood rune,2023-02-24 01:20:00,198.2948752174089
1040,1040,Blood rune,2023-02-24 01:25:00,198.8238891053628
1041,1041,Blood rune,2023-02-24 01:30:00,197.69753093485653
1042,1042,Blood rune,2023-02-24 01:35:00,199.79952465661543
1043,1043,Blood rune,2023-02-24 01:40:00,198.01389790059727
1044,1044,Blood rune,2023-02-24 01:45:00,197.74915409676024
1045,1045,Blood rune,2023-02-24 01:50:00,196.82384970291463
1046,1046,Blood rune,2023-02-24 01:55:00,198.1788380512316
1047,1047,Blood rune,2023-02-24 02:00:00,199.2894840529764
1048,1048,Blood rune,2023-02-24 02:05:00,198.50073479735613
1049,1049,Blood rune,2023-02-24 02:10:00,200.65204155165253
1050,1050,Blood rune,2023-02-24 02:15:00,200.7828102075762
1051,1051,Blood rune,2023-02-24 02:20:00,199.7373986282094
1052,1052,Blood rune,2023-02-24 02:25:00,201.67998139519963
